comparison_id,query_id,query,token_index,surface,candidates_json,judgment,canonical_raw_lemma,canonical_search_term,notes
a4979e94f31acb71,candidate-final-representative-full-20260718:prod_single_azlil:r1,وقال آخر تشكُو الوَجَي من أظلُلٍ وأظْلُلِ وقال آخر وهو يَلْوِي خَطْوَهُ مُفاحِجَا قَرْمًا تَرَاهُ بالهَديرِ عَاجِجَا وقال آخر وعامِرٌ,14,تَرَاهُ,"[{""label"": ""A"", ""lexical_identity"": ""راوند"", ""production_search_term"": ""راوند"", ""raw_lemmas"": [""راوَنْد""], ""selection_status"": ""selected""}, {""label"": ""B"", ""lexical_identity"": ""رأى"", ""production_search_term"": ""راي"", ""raw_lemmas"": [""رَأَى3""], ""selection_status"": ""selected""}]",B,,,
469f72deee5e0797,candidate-final-representative-full-20260718:prod_single_azlil:r1,وقال آخر تشكُو الوَجَي من أظلُلٍ وأظْلُلِ وقال آخر وهو يَلْوِي خَطْوَهُ مُفاحِجَا قَرْمًا تَرَاهُ بالهَديرِ عَاجِجَا وقال آخر وعامِرٌ,15,بالهَديرِ,"[{""label"": ""A"", ""lexical_identity"": ""هدير"", ""production_search_term"": ""هدير"", ""raw_lemmas"": [""هَدِير"", ""هَدِيرٌ""], ""selection_status"": ""selected""}]",A,,,
035ab23f7456b4af,candidate-final-representative-full-20260718:prod_single_azlil:r1,وقال آخر تشكُو الوَجَي من أظلُلٍ وأظْلُلِ وقال آخر وهو يَلْوِي خَطْوَهُ مُفاحِجَا قَرْمًا تَرَاهُ بالهَديرِ عَاجِجَا وقال آخر وعامِرٌ,16,عَاجِجَا,"[{""label"": ""A"", ""lexical_identity"": ""عاججا"", ""production_search_term"": """", ""raw_lemmas"": [""عاججا""], ""selection_status"": ""no_trusted_lemma""}, {""label"": ""B"", ""lexical_identity"": """", ""production_search_term"": """", ""raw_lemmas"": [], ""selection_status"": ""no_trusted_lemma""}]",ALL_WRONG,عَاجّ,عاج,فُك إدغام عَاجّ ضرورةً مع ألف النصب
6e6f1e6157ed0a1a,candidate-final-representative-full-20260718:prod_single_azlil:r1,وقال آخر تشكُو الوَجَي من أظلُلٍ وأظْلُلِ وقال آخر وهو يَلْوِي خَطْوَهُ مُفاحِجَا قَرْمًا تَرَاهُ بالهَديرِ عَاجِجَا وقال آخر وعامِرٌ,17,وقال,"[{""label"": ""A"", ""lexical_identity"": ""قال"", ""production_search_term"": ""قال"", ""raw_lemmas"": [""قال"", ""قَالَ1""], ""selection_status"": ""selected""}]",A,,,
0bef514042f40fe6,candidate-final-representative-full-20260718:prod_single_azlil:r1,وقال آخر تشكُو الوَجَي من أظلُلٍ وأظْلُلِ وقال آخر وهو يَلْوِي خَطْوَهُ مُفاحِجَا قَرْمًا تَرَاهُ بالهَديرِ عَاجِجَا وقال آخر وعامِرٌ,18,آخر,"[{""label"": ""A"", ""lexical_identity"": ""آخر"", ""production_search_term"": ""اخر"", ""raw_lemmas"": [""آخَر"", ""آخَرُ""], ""selection_status"": ""selected""}]",A,,,
829fc949ee23ca39,candidate-final-representative-full-20260718:prod_single_azlil:r1,وقال آخر تشكُو الوَجَي من أظلُلٍ وأظْلُلِ وقال آخر وهو يَلْوِي خَطْوَهُ مُفاحِجَا قَرْمًا تَرَاهُ بالهَديرِ عَاجِجَا وقال آخر وعامِرٌ,19,وعامِرٌ,"[{""label"": ""A"", ""lexical_identity"": ""عامر"", ""production_search_term"": ""عامر"", ""raw_lemmas"": [""عامِر"", ""عَامِرٌ""], ""selection_status"": ""selected""}]",A,,,
c8d2313ba6e1fdfe,candidate-final-representative-full-20260718:prod_three_abu_muslim:r2,وَفِيهَا قَتَلَ أَبُو مُسْلِمٍ الْخُرَاسَانِيُّ جَبَلَةَ بْنَ أَبِي رَوَادٍ الْعَتَكِيَّ مَوْلَاهُمْ أَخَا عَبْدِ الْعَزِيزِ بْنِ دَاوُدَ وَيُكَنَّى أَبَا مَرْوَانَ,0,وَفِيهَا,"[{""label"": ""A"", ""lexical_identity"": ""في"", ""production_search_term"": ""في"", ""raw_lemmas"": [""فِي"", ""فِي2""], ""selection_status"": ""selected""}]",A,,,
1bec81c452b65edb,candidate-final-representative-full-20260718:prod_three_abu_muslim:r2,وَفِيهَا قَتَلَ أَبُو مُسْلِمٍ الْخُرَاسَانِيُّ جَبَلَةَ بْنَ أَبِي رَوَادٍ الْعَتَكِيَّ مَوْلَاهُمْ أَخَا عَبْدِ الْعَزِيزِ بْنِ دَاوُدَ وَيُكَنَّى أَبَا مَرْوَانَ,1,قَتَلَ,"[{""label"": ""A"", ""lexical_identity"": ""قتل"", ""production_search_term"": ""قتل"", ""raw_lemmas"": [""قَتَل"", ""قَتَلَ""], ""selection_status"": ""selected""}]",A,,,
3149ea2be9350070,candidate-final-representative-full-20260718:prod_three_abu_muslim:r2,وَفِيهَا قَتَلَ أَبُو مُسْلِمٍ الْخُرَاسَانِيُّ جَبَلَةَ بْنَ أَبِي رَوَادٍ الْعَتَكِيَّ مَوْلَاهُمْ أَخَا عَبْدِ الْعَزِيزِ بْنِ دَاوُدَ وَيُكَنَّى أَبَا مَرْوَانَ,2,أَبُو,"[{""label"": ""A"", ""lexical_identity"": ""أبو"", ""production_search_term"": ""ابو"", ""raw_lemmas"": [""أَبُو""], ""selection_status"": ""selected""}]",A,,,
de842b8ceb580465,candidate-final-representative-full-20260718:prod_three_abu_muslim:r2,وَفِيهَا قَتَلَ أَبُو مُسْلِمٍ الْخُرَاسَانِيُّ جَبَلَةَ بْنَ أَبِي رَوَادٍ الْعَتَكِيَّ مَوْلَاهُمْ أَخَا عَبْدِ الْعَزِيزِ بْنِ دَاوُدَ وَيُكَنَّى أَبَا مَرْوَانَ,3,مُسْلِمٍ,"[{""label"": ""A"", ""lexical_identity"": ""مسلم"", ""production_search_term"": ""مسلم"", ""raw_lemmas"": [""مُسْلِم"", ""مُسْلِمٌ""], ""selection_status"": ""selected""}]",A,,,
7f8e98985b942765,candidate-final-representative-full-20260718:prod_three_abu_muslim:r2,وَفِيهَا قَتَلَ أَبُو مُسْلِمٍ الْخُرَاسَانِيُّ جَبَلَةَ بْنَ أَبِي رَوَادٍ الْعَتَكِيَّ مَوْلَاهُمْ أَخَا عَبْدِ الْعَزِيزِ بْنِ دَاوُدَ وَيُكَنَّى أَبَا مَرْوَانَ,4,الْخُرَاسَانِيُّ,"[{""label"": ""A"", ""lexical_identity"": ""خراساني"", ""production_search_term"": ""خراساني"", ""raw_lemmas"": [""خُراسانِيّ"", ""خُرَاسَانِيٌّ""], ""selection_status"": ""selected""}]",A,,,
55c4d2a0c1d2c884,candidate-final-representative-full-20260718:prod_three_abu_muslim:r2,وَفِيهَا قَتَلَ أَبُو مُسْلِمٍ الْخُرَاسَانِيُّ جَبَلَةَ بْنَ أَبِي رَوَادٍ الْعَتَكِيَّ مَوْلَاهُمْ أَخَا عَبْدِ الْعَزِيزِ بْنِ دَاوُدَ وَيُكَنَّى أَبَا مَرْوَانَ,5,جَبَلَةَ,"[{""label"": ""A"", ""lexical_identity"": ""جبلة"", ""production_search_term"": ""جبله"", ""raw_lemmas"": [""جِبْلَة"", ""جِبِلَّة"", ""جَبْلَةٌ""], ""selection_status"": ""selected""}]",ALL_WRONG,جَبَلَة,جبله,اسم علم لا الأسماء العامة المرشحة
5d07d47bf10640e2,candidate-final-representative-full-20260718:prod_three_abu_muslim:r2,وَفِيهَا قَتَلَ أَبُو مُسْلِمٍ الْخُرَاسَانِيُّ جَبَلَةَ بْنَ أَبِي رَوَادٍ الْعَتَكِيَّ مَوْلَاهُمْ أَخَا عَبْدِ الْعَزِيزِ بْنِ دَاوُدَ وَيُكَنَّى أَبَا مَرْوَانَ,6,بْنَ,"[{""label"": ""A"", ""lexical_identity"": ""بن"", ""production_search_term"": ""بن"", ""raw_lemmas"": [""بِن""], ""selection_status"": ""selected""}]",A,,,
882db444ae680177,candidate-final-representative-full-20260718:prod_three_abu_muslim:r2,وَفِيهَا قَتَلَ أَبُو مُسْلِمٍ الْخُرَاسَانِيُّ جَبَلَةَ بْنَ أَبِي رَوَادٍ الْعَتَكِيَّ مَوْلَاهُمْ أَخَا عَبْدِ الْعَزِيزِ بْنِ دَاوُدَ وَيُكَنَّى أَبَا مَرْوَانَ,7,أَبِي,"[{""label"": ""A"", ""lexical_identity"": ""أب"", ""production_search_term"": ""اب"", ""raw_lemmas"": [""أَبٌ""], ""selection_status"": ""selected""}, {""label"": ""B"", ""lexical_identity"": ""أبي"", ""production_search_term"": ""ابي"", ""raw_lemmas"": [""أَبِي""], ""selection_status"": ""selected""}]",ALL_WRONG,أَبُو,ابو,صيغة الكنية: أبو رواد
5dca4f88f782c641,candidate-final-representative-full-20260718:prod_three_abu_muslim:r2,وَفِيهَا قَتَلَ أَبُو مُسْلِمٍ الْخُرَاسَانِيُّ جَبَلَةَ بْنَ أَبِي رَوَادٍ الْعَتَكِيَّ مَوْلَاهُمْ أَخَا عَبْدِ الْعَزِيزِ بْنِ دَاوُدَ وَيُكَنَّى أَبَا مَرْوَانَ,8,رَوَادٍ,"[{""label"": ""A"", ""lexical_identity"": ""رائد"", ""production_search_term"": ""رائد"", ""raw_lemmas"": [""رائِد"", ""رَائِدٌ""], ""selection_status"": ""selected""}]",ALL_WRONG,رَوَاد,رواد,اسم علم لا رائد
8bbb1945cb9a7b2d,candidate-final-representative-full-20260718:prod_three_abu_muslim:r2,وَفِيهَا قَتَلَ أَبُو مُسْلِمٍ الْخُرَاسَانِيُّ جَبَلَةَ بْنَ أَبِي رَوَادٍ الْعَتَكِيَّ مَوْلَاهُمْ أَخَا عَبْدِ الْعَزِيزِ بْنِ دَاوُدَ وَيُكَنَّى أَبَا مَرْوَانَ,9,الْعَتَكِيَّ,"[{""label"": ""A"", ""lexical_identity"": ""عتكي"", ""production_search_term"": """", ""raw_lemmas"": [""عتكي""], ""selection_status"": ""no_trusted_lemma""}, {""label"": ""B"", ""lexical_identity"": ""العتكي"", ""production_search_term"": """", ""raw_lemmas"": [""العتكي""], ""selection_status"": ""no_trusted_lemma""}, {""label"": ""C"", ""lexical_identity"": """", ""production_search_term"": """", ""raw_lemmas"": [], ""selection_status"": ""no_trusted_lemma""}]",A,,,
aeb4996d6780fb08,candidate-final-representative-full-20260718:prod_three_abu_muslim:r2,وَفِيهَا قَتَلَ أَبُو مُسْلِمٍ الْخُرَاسَانِيُّ جَبَلَةَ بْنَ أَبِي رَوَادٍ الْعَتَكِيَّ مَوْلَاهُمْ أَخَا عَبْدِ الْعَزِيزِ بْنِ دَاوُدَ وَيُكَنَّى أَبَا مَرْوَانَ,10,مَوْلَاهُمْ,"[{""label"": ""A"", ""lexical_identity"": ""مول"", ""production_search_term"": ""مول"", ""raw_lemmas"": [""مَوَّل"", ""مَوَّلَ""], ""selection_status"": ""selected""}, {""label"": ""B"", ""lexical_identity"": ""مولى"", ""production_search_term"": ""مولي"", ""raw_lemmas"": [""مَوْلَى""], ""selection_status"": ""selected""}]",B,,,
e913d56419401404,candidate-final-representative-full-20260718:prod_three_abu_muslim:r2,وَفِيهَا قَتَلَ أَبُو مُسْلِمٍ الْخُرَاسَانِيُّ جَبَلَةَ بْنَ أَبِي رَوَادٍ الْعَتَكِيَّ مَوْلَاهُمْ أَخَا عَبْدِ الْعَزِيزِ بْنِ دَاوُدَ وَيُكَنَّى أَبَا مَرْوَانَ,11,أَخَا,"[{""label"": ""A"", ""lexical_identity"": ""أخ"", ""production_search_term"": ""اخ"", ""raw_lemmas"": [""أَخ"", ""أَخٌٌ""], ""selection_status"": ""selected""}]",A,,,
c8b9865b9df8bfe8,candidate-final-representative-full-20260718:prod_three_abu_muslim:r2,وَفِيهَا قَتَلَ أَبُو مُسْلِمٍ الْخُرَاسَانِيُّ جَبَلَةَ بْنَ أَبِي رَوَادٍ الْعَتَكِيَّ مَوْلَاهُمْ أَخَا عَبْدِ الْعَزِيزِ بْنِ دَاوُدَ وَيُكَنَّى أَبَا مَرْوَانَ,12,عَبْدِ,"[{""label"": ""A"", ""lexical_identity"": ""عبد"", ""production_search_term"": ""عبد"", ""raw_lemmas"": [""عَبْد"", ""عَبْدٌ1""], ""selection_status"": ""selected""}]",A,,,
18e64a81eeba4a04,candidate-final-representative-full-20260718:prod_three_abu_muslim:r2,وَفِيهَا قَتَلَ أَبُو مُسْلِمٍ الْخُرَاسَانِيُّ جَبَلَةَ بْنَ أَبِي رَوَادٍ الْعَتَكِيَّ مَوْلَاهُمْ أَخَا عَبْدِ الْعَزِيزِ بْنِ دَاوُدَ وَيُكَنَّى أَبَا مَرْوَانَ,13,الْعَزِيزِ,"[{""label"": ""A"", ""lexical_identity"": ""عزيز"", ""production_search_term"": ""عزيز"", ""raw_lemmas"": [""عَزِيز"", ""عَزِيزٌ""], ""selection_status"": ""selected""}]",A,,,
1ca2adebfd00aa6b,candidate-final-representative-full-20260718:prod_three_abu_muslim:r2,وَفِيهَا قَتَلَ أَبُو مُسْلِمٍ الْخُرَاسَانِيُّ جَبَلَةَ بْنَ أَبِي رَوَادٍ الْعَتَكِيَّ مَوْلَاهُمْ أَخَا عَبْدِ الْعَزِيزِ بْنِ دَاوُدَ وَيُكَنَّى أَبَا مَرْوَانَ,14,بْنِ,"[{""label"": ""A"", ""lexical_identity"": ""بن"", ""production_search_term"": ""بن"", ""raw_lemmas"": [""بِن""], ""selection_status"": ""selected""}]",A,,,
b58718f905b5fc13,candidate-final-representative-full-20260718:prod_three_abu_muslim:r2,وَفِيهَا قَتَلَ أَبُو مُسْلِمٍ الْخُرَاسَانِيُّ جَبَلَةَ بْنَ أَبِي رَوَادٍ الْعَتَكِيَّ مَوْلَاهُمْ أَخَا عَبْدِ الْعَزِيزِ بْنِ دَاوُدَ وَيُكَنَّى أَبَا مَرْوَانَ,15,دَاوُدَ,"[{""label"": ""A"", ""lexical_identity"": ""داود"", ""production_search_term"": ""داود"", ""raw_lemmas"": [""داوُد"", ""دَاوُدُ""], ""selection_status"": ""selected""}]",A,,,
736b6ba7d87b3f00,candidate-final-representative-full-20260718:prod_three_abu_muslim:r2,وَفِيهَا قَتَلَ أَبُو مُسْلِمٍ الْخُرَاسَانِيُّ جَبَلَةَ بْنَ أَبِي رَوَادٍ الْعَتَكِيَّ مَوْلَاهُمْ أَخَا عَبْدِ الْعَزِيزِ بْنِ دَاوُدَ وَيُكَنَّى أَبَا مَرْوَانَ,16,وَيُكَنَّى,"[{""label"": ""A"", ""lexical_identity"": ""كنى"", ""production_search_term"": ""كني"", ""raw_lemmas"": [""كَنَى"", ""كَنَّى""], ""selection_status"": ""selected""}]",A,,,
6e8d4a48c2fce76e,candidate-final-representative-full-20260718:prod_three_abu_muslim:r2,وَفِيهَا قَتَلَ أَبُو مُسْلِمٍ الْخُرَاسَانِيُّ جَبَلَةَ بْنَ أَبِي رَوَادٍ الْعَتَكِيَّ مَوْلَاهُمْ أَخَا عَبْدِ الْعَزِيزِ بْنِ دَاوُدَ وَيُكَنَّى أَبَا مَرْوَانَ,17,أَبَا,"[{""label"": ""A"", ""lexical_identity"": ""أبا"", ""production_search_term"": ""ابا"", ""raw_lemmas"": [""أَبا"", ""أَبا1""], ""selection_status"": ""selected""}, {""label"": ""B"", ""lexical_identity"": ""أب"", ""production_search_term"": ""اب"", ""raw_lemmas"": [""أَب""], ""selection_status"": ""selected""}]",ALL_WRONG,أَبُو,ابو,صيغة الكنية: أبو مروان
f8c7b0f35e59e3d9,candidate-final-representative-full-20260718:prod_three_abu_muslim:r2,وَفِيهَا قَتَلَ أَبُو مُسْلِمٍ الْخُرَاسَانِيُّ جَبَلَةَ بْنَ أَبِي رَوَادٍ الْعَتَكِيَّ مَوْلَاهُمْ أَخَا عَبْدِ الْعَزِيزِ بْنِ دَاوُدَ وَيُكَنَّى أَبَا مَرْوَانَ,18,مَرْوَانَ,"[{""label"": ""A"", ""lexical_identity"": ""مروان"", ""production_search_term"": ""مروان"", ""raw_lemmas"": [""مَرْوان""], ""selection_status"": ""selected""}]",A,,,
a0d38f0151493064,candidate-final-representative-full-20260718:prod_two_remembrance:r0,لسننا شكرا ذكر الله ذكر الله تضيق بي الدنيا فأفزغ للذكر وهل مثل ذكر الله أرحب للصدر وهل مثل ذكر,0,لسننا,"[{""label"": ""A"", ""lexical_identity"": ""سن"", ""production_search_term"": ""سن"", ""raw_lemmas"": [""سِنّ"", ""سِنٌّ""], ""selection_status"": ""selected""}]",ALL_WRONG,لِسَان,لسان,أول الكلمة مقتطع من ألسننا
267cfb47cc932508,candidate-final-representative-full-20260718:prod_two_remembrance:r0,لسننا شكرا ذكر الله ذكر الله تضيق بي الدنيا فأفزغ للذكر وهل مثل ذكر الله أرحب للصدر وهل مثل ذكر,1,شكرا,"[{""label"": ""A"", ""lexical_identity"": ""شكر"", ""production_search_term"": ""شكر"", ""raw_lemmas"": [""شُكْر"", ""شُكْرٌ""], ""selection_status"": ""selected""}]",A,,,
df2324cf142ff9b3,candidate-final-representative-full-20260718:prod_two_remembrance:r0,لسننا شكرا ذكر الله ذكر الله تضيق بي الدنيا فأفزغ للذكر وهل مثل ذكر الله أرحب للصدر وهل مثل ذكر,2,ذكر,"[{""label"": ""A"", ""lexical_identity"": ""ذكر"", ""production_search_term"": ""ذكر"", ""raw_lemmas"": [""ذَكَر"", ""ذَكَرَ""], ""selection_status"": ""selected""}]",ALL_WRONG,ذِكْر,ذكر,مصدر لا الفعل ذَكَرَ
21b3d25828cceb5a,candidate-final-representative-full-20260718:prod_two_remembrance:r0,لسننا شكرا ذكر الله ذكر الله تضيق بي الدنيا فأفزغ للذكر وهل مثل ذكر الله أرحب للصدر وهل مثل ذكر,3,الله,"[{""label"": ""A"", ""lexical_identity"": ""الله"", ""production_search_term"": ""الله"", ""raw_lemmas"": [""اللَّه"", ""اَللهُ""], ""selection_status"": ""selected""}]",A,,,
cfac7654c48bf205,candidate-final-representative-full-20260718:prod_two_remembrance:r0,لسننا شكرا ذكر الله ذكر الله تضيق بي الدنيا فأفزغ للذكر وهل مثل ذكر الله أرحب للصدر وهل مثل ذكر,4,ذكر,"[{""label"": ""A"", ""lexical_identity"": ""ذكر"", ""production_search_term"": ""ذكر"", ""raw_lemmas"": [""ذَكَر"", ""ذَكَرَ""], ""selection_status"": ""selected""}]",ALL_WRONG,ذِكْر,ذكر,مصدر لا الفعل ذَكَرَ
fb31c7ed27858bc4,candidate-final-representative-full-20260718:prod_two_remembrance:r0,لسننا شكرا ذكر الله ذكر الله تضيق بي الدنيا فأفزغ للذكر وهل مثل ذكر الله أرحب للصدر وهل مثل ذكر,5,الله,"[{""label"": ""A"", ""lexical_identity"": ""الله"", ""production_search_term"": ""الله"", ""raw_lemmas"": [""اللَّه"", ""اَللهُ""], ""selection_status"": ""selected""}]",A,,,
92d33b42961c27ae,candidate-final-representative-full-20260718:prod_two_remembrance:r0,لسننا شكرا ذكر الله ذكر الله تضيق بي الدنيا فأفزغ للذكر وهل مثل ذكر الله أرحب للصدر وهل مثل ذكر,6,تضيق,"[{""label"": ""A"", ""lexical_identity"": ""ضاق"", ""production_search_term"": ""ضاق"", ""raw_lemmas"": [""ضاق""], ""selection_status"": ""selected""}, {""label"": ""B"", ""lexical_identity"": ""ضيق"", ""production_search_term"": ""ضيق"", ""raw_lemmas"": [""ضَيَّق"", ""ضَيِّقٌ""], ""selection_status"": ""selected""}]",A,,,
62b21ba5df6d9b9a,candidate-final-representative-full-20260718:prod_two_remembrance:r0,لسننا شكرا ذكر الله ذكر الله تضيق بي الدنيا فأفزغ للذكر وهل مثل ذكر الله أرحب للصدر وهل مثل ذكر,7,بي,"[{""label"": ""A"", ""lexical_identity"": ""ب"", ""production_search_term"": ""ب"", ""raw_lemmas"": [""بِ"", ""بِ2""], ""selection_status"": ""selected""}, {""label"": ""B"", ""lexical_identity"": ""بي"", ""production_search_term"": ""بي"", ""raw_lemmas"": [""بِي""], ""selection_status"": ""selected""}]",A,,,
ddbe61b6fa2ce93d,candidate-final-representative-full-20260718:prod_two_remembrance:r0,لسننا شكرا ذكر الله ذكر الله تضيق بي الدنيا فأفزغ للذكر وهل مثل ذكر الله أرحب للصدر وهل مثل ذكر,8,الدنيا,"[{""label"": ""A"", ""lexical_identity"": ""دنيا"", ""production_search_term"": ""دنيا"", ""raw_lemmas"": [""دُنْيا"", ""دُنْيَا""], ""selection_status"": ""selected""}]",A,,,
398b87730447acfb,candidate-final-representative-full-20260718:prod_two_remembrance:r0,لسننا شكرا ذكر الله ذكر الله تضيق بي الدنيا فأفزغ للذكر وهل مثل ذكر الله أرحب للصدر وهل مثل ذكر,9,فأفزغ,"[{""label"": ""A"", ""lexical_identity"": ""فافزغ"", ""production_search_term"": """", ""raw_lemmas"": [""فافزغ""], ""selection_status"": ""no_trusted_lemma""}, {""label"": ""B"", ""lexical_identity"": ""افزغ"", ""production_search_term"": """", ""raw_lemmas"": [""افزغ""], ""selection_status"": ""no_trusted_lemma""}, {""label"": ""C"", ""lexical_identity"": """", ""production_search_term"": """", ""raw_lemmas"": [], ""selection_status"": ""no_trusted_lemma""}]",ALL_WRONG,فَزِعَ,فزع,تصحيف الغين عن العين في فأفزع
d6e0aa114d5de65f,candidate-final-representative-full-20260718:prod_two_remembrance:r0,لسننا شكرا ذكر الله ذكر الله تضيق بي الدنيا فأفزغ للذكر وهل مثل ذكر الله أرحب للصدر وهل مثل ذكر,10,للذكر,"[{""label"": ""A"", ""lexical_identity"": ""ذكر"", ""production_search_term"": ""ذكر"", ""raw_lemmas"": [""ذَكَر"", ""ذَكَرٌ1""], ""selection_status"": ""selected""}]",ALL_WRONG,ذِكْر,ذكر,مصدر لا الفعل ذَكَرَ
86d41f4f3d303bae,candidate-final-representative-full-20260718:prod_two_remembrance:r0,لسننا شكرا ذكر الله ذكر الله تضيق بي الدنيا فأفزغ للذكر وهل مثل ذكر الله أرحب للصدر وهل مثل ذكر,11,وهل,"[{""label"": ""A"", ""lexical_identity"": ""هل"", ""production_search_term"": ""هل"", ""raw_lemmas"": [""هَل"", ""هَلْ""], ""selection_status"": ""selected""}]",A,,,
8ded5e45aaee969d,candidate-final-representative-full-20260718:prod_two_remembrance:r0,لسننا شكرا ذكر الله ذكر الله تضيق بي الدنيا فأفزغ للذكر وهل مثل ذكر الله أرحب للصدر وهل مثل ذكر,12,مثل,"[{""label"": ""A"", ""lexical_identity"": ""مثل"", ""production_search_term"": ""مثل"", ""raw_lemmas"": [""مِثْل"", ""مِثْلٌ""], ""selection_status"": ""selected""}]",A,,,
580c68030edd2367,candidate-final-representative-full-20260718:prod_two_remembrance:r0,لسننا شكرا ذكر الله ذكر الله تضيق بي الدنيا فأفزغ للذكر وهل مثل ذكر الله أرحب للصدر وهل مثل ذكر,13,ذكر,"[{""label"": ""A"", ""lexical_identity"": ""ذكر"", ""production_search_term"": ""ذكر"", ""raw_lemmas"": [""ذَكَر"", ""ذَكَرَ""], ""selection_status"": ""selected""}]",ALL_WRONG,ذِكْر,ذكر,مصدر لا الفعل ذَكَرَ
12e915c923032f41,candidate-final-representative-full-20260718:prod_two_remembrance:r0,لسننا شكرا ذكر الله ذكر الله تضيق بي الدنيا فأفزغ للذكر وهل مثل ذكر الله أرحب للصدر وهل مثل ذكر,14,الله,"[{""label"": ""A"", ""lexical_identity"": ""الله"", ""production_search_term"": ""الله"", ""raw_lemmas"": [""اللَّه"", ""اَللهُ""], ""selection_status"": ""selected""}]",A,,,
d75c96926530f3f6,candidate-final-representative-full-20260718:prod_two_remembrance:r0,لسننا شكرا ذكر الله ذكر الله تضيق بي الدنيا فأفزغ للذكر وهل مثل ذكر الله أرحب للصدر وهل مثل ذكر,15,أرحب,"[{""label"": ""A"", ""lexical_identity"": ""رحب"", ""production_search_term"": ""رحب"", ""raw_lemmas"": [""رَحَّب"", ""رَحَّبَ""], ""selection_status"": ""selected""}]",ALL_WRONG,أَرْحَب,ارحب,اسم تفضيل لا رَحَّب
7bc0423be1672243,candidate-final-representative-full-20260718:prod_two_remembrance:r0,لسننا شكرا ذكر الله ذكر الله تضيق بي الدنيا فأفزغ للذكر وهل مثل ذكر الله أرحب للصدر وهل مثل ذكر,16,للصدر,"[{""label"": ""A"", ""lexical_identity"": ""صدر"", ""production_search_term"": ""صدر"", ""raw_lemmas"": [""صَدْر"", ""صَدْرٌ""], ""selection_status"": ""selected""}]",A,,,
f66d2dad839e8ca1,candidate-final-representative-full-20260718:prod_two_remembrance:r0,لسننا شكرا ذكر الله ذكر الله تضيق بي الدنيا فأفزغ للذكر وهل مثل ذكر الله أرحب للصدر وهل مثل ذكر,17,وهل,"[{""label"": ""A"", ""lexical_identity"": ""هل"", ""production_search_term"": ""هل"", ""raw_lemmas"": [""هَل"", ""هَلْ""], ""selection_status"": ""selected""}]",A,,,
7166f95389f89f3b,candidate-final-representative-full-20260718:prod_two_remembrance:r0,لسننا شكرا ذكر الله ذكر الله تضيق بي الدنيا فأفزغ للذكر وهل مثل ذكر الله أرحب للصدر وهل مثل ذكر,18,مثل,"[{""label"": ""A"", ""lexical_identity"": ""مثل"", ""production_search_term"": ""مثل"", ""raw_lemmas"": [""مِثْل"", ""مِثْلٌ""], ""selection_status"": ""selected""}]",A,,,
f673f1d220dd0462,candidate-final-representative-full-20260718:prod_two_remembrance:r0,لسننا شكرا ذكر الله ذكر الله تضيق بي الدنيا فأفزغ للذكر وهل مثل ذكر الله أرحب للصدر وهل مثل ذكر,19,ذكر,"[{""label"": ""A"", ""lexical_identity"": ""ذكر"", ""production_search_term"": ""ذكر"", ""raw_lemmas"": [""ذَكَر"", ""ذَكَرَ""], ""selection_status"": ""selected""}]",ALL_WRONG,ذِكْر,ذكر,مصدر لا الفعل ذَكَرَ
f9016e46be267f1f,candidate-final-representative-full-20260718:prod_two_remembrance:r1,وَلَذِكْرُ الله أَكْبَرُ لا شيءَ أفضل من ذكرِ الله وقالت أم الدرداء إن صليت فهو من ذكر الله وإن صمتَ,0,وَلَذِكْرُ,"[{""label"": ""A"", ""lexical_identity"": ""ذكر"", ""production_search_term"": ""ذكر"", ""raw_lemmas"": [""ذَكَر"", ""ذَكَرٌ1""], ""selection_status"": ""selected""}]",ALL_WRONG,ذِكْر,ذكر,مصدر لا الفعل ذَكَرَ
9eb1ff25c2e04518,candidate-final-representative-full-20260718:prod_two_remembrance:r1,وَلَذِكْرُ الله أَكْبَرُ لا شيءَ أفضل من ذكرِ الله وقالت أم الدرداء إن صليت فهو من ذكر الله وإن صمتَ,1,الله,"[{""label"": ""A"", ""lexical_identity"": ""الله"", ""production_search_term"": ""الله"", ""raw_lemmas"": [""اللَّه"", ""اَللهُ""], ""selection_status"": ""selected""}]",A,,,
1399ae2def68dfcf,candidate-final-representative-full-20260718:prod_two_remembrance:r1,وَلَذِكْرُ الله أَكْبَرُ لا شيءَ أفضل من ذكرِ الله وقالت أم الدرداء إن صليت فهو من ذكر الله وإن صمتَ,2,أَكْبَرُ,"[{""label"": ""A"", ""lexical_identity"": ""أكبر"", ""production_search_term"": ""اكبر"", ""raw_lemmas"": [""أَكْبَر"", ""أَكْبَرُ""], ""selection_status"": ""selected""}]",A,,,
99673fa9cce284d0,candidate-final-representative-full-20260718:prod_two_remembrance:r1,وَلَذِكْرُ الله أَكْبَرُ لا شيءَ أفضل من ذكرِ الله وقالت أم الدرداء إن صليت فهو من ذكر الله وإن صمتَ,3,لا,"[{""label"": ""A"", ""lexical_identity"": ""لا"", ""production_search_term"": ""لا"", ""raw_lemmas"": [""لا"", ""لَا""], ""selection_status"": ""selected""}]",A,,,
